,close
2014-06-10,7.023797035217285
2014-06-11,6.730731964111328
2014-06-12,6.720963478088379
2014-06-13,6.515817642211914
2014-06-16,6.466973304748535
2014-06-17,6.506048679351807
2014-06-18,6.535355567932129
2014-06-19,6.545124053955078
2014-06-20,6.486510753631592
2014-06-23,6.486510753631592
2014-06-24,6.44743537902832
2014-06-25,6.476742267608643
2014-06-26,6.3985915184021
2014-06-27,6.408360481262207
2014-06-30,6.339977741241455
2014-07-01,6.193446159362793
2014-07-02,6.193446159362793
2014-07-03,6.339977741241455
2014-07-04,6.349747180938721
2014-07-07,6.466973304748535
2014-07-08,6.359516143798828
2014-07-09,6.525586128234863
2014-07-10,6.44743537902832
2014-07-11,6.593968391418457
2014-07-14,6.623275279998779
2014-07-15,6.672118663787842
2014-07-16,6.662350177764893
2014-07-17,6.584198951721191
2014-07-18,6.476742267608643
2014-07-21,6.466973304748535
2014-07-22,6.496279716491699
2014-07-23,6.496279716491699
2014-07-24,6.496279716491699
2014-07-25,6.466973304748535
2014-07-28,6.466973304748535
2014-07-29,6.466973304748535
2014-07-30,6.466973304748535
2014-07-31,6.300902843475342
2014-08-01,6.26182746887207
2014-08-04,6.300902843475342
2014-08-05,6.310671806335449
2014-08-06,6.222752094268799
2014-08-07,6.164139270782471
2014-08-08,6.164139270782471
2014-08-11,6.027375221252441
2014-08-12,6.105525970458984
2014-08-13,6.173908233642578
2014-08-14,6.115294933319092
2014-08-15,5.939455986022949
2014-08-18,6.154370307922363
2014-08-19,6.291134357452393
2014-08-20,6.652581691741943
2014-08-21,6.623275279998779
2014-08-22,6.642812728881836
2014-08-25,6.779576301574707
2014-08-26,6.808882713317871
2014-08-27,6.730731964111328
2014-08-28,6.711194038391113
2014-08-29,6.691656589508057
2014-09-01,6.750269889831543
2014-09-02,6.76003885269165
2014-09-03,6.935877799987793
2014-09-04,6.9261088371276855
2014-09-05,6.965184688568115
2014-09-08,6.9749531745910645
2014-09-09,6.730731964111328
2014-09-10,6.681887626647949
2014-09-11,6.691656589508057
2014-09-12,6.613505840301514
2014-09-15,6.701425552368164
2014-09-16,6.642812728881836
2014-09-17,6.711194038391113
2014-09-18,6.593968391418457
2014-09-19,6.486510753631592
2014-09-22,6.457204341888428
2014-09-23,6.4181294441223145
2014-09-24,6.252058982849121
2014-09-25,6.173908233642578
2014-09-26,6.291134357452393
2014-09-29,6.408360481262207
2014-09-30,6.320440769195557
2014-10-01,6.300902843475342
2014-10-02,6.379054069519043
2014-10-03,6.4181294441223145
2014-10-06,6.379054069519043
2014-10-07,6.379054069519043
2014-10-08,6.203214645385742
2014-10-09,6.369284629821777
2014-10-10,6.183676719665527
2014-10-13,6.222752094268799
2014-10-14,6.105525970458984
2014-10-15,6.21298360824585
2014-10-16,6.144601345062256
2014-10-17,6.183676719665527
2014-10-20,6.388822555541992
2014-10-21,6.769806861877441
2014-10-22,6.769806861877441
2014-10-23,6.838189125061035
2014-10-24,6.828420162200928
2014-10-27,6.994490623474121
2014-10-28,7.062872886657715
2014-10-29,7.062872886657715
2014-10-30,7.121485710144043
2014-10-31,7.121485710144043
2014-11-03,7.219173908233643
2014-11-04,7.443857192993164
2014-11-05,7.219173908233643
2014-11-06,7.355937957763672
2014-11-07,7.32663106918335
2014-11-10,7.199636459350586
2014-11-11,7.6685404777526855
2014-11-12,7.815073490142822
2014-11-13,7.902993202209473
2014-11-14,7.91276216506958
2014-11-17,7.795535564422607
2014-11-18,7.971375465393066
2014-11-19,7.893224239349365
2014-11-20,8.137445449829102
2014-11-21,8.020218849182129
2014-11-24,7.990912914276123
2014-11-25,8.283977508544922
2014-11-26,8.323053359985352
2014-11-27,8.391434669494629
2014-11-28,8.997103691101074
2014-12-01,8.723576545715332
2014-12-02,8.93848991394043
2014-12-03,8.772418975830078
2014-12-04,9.212018966674805
2014-12-05,9.280400276184082
2014-12-08,9.446470260620117
2014-12-09,9.0752534866333
2014-12-10,9.446470260620117
2014-12-11,9.48554515838623
2014-12-12,9.358550071716309
2014-12-15,9.378087997436523
2014-12-16,9.055716514587402
2014-12-17,9.0752534866333
2014-12-18,9.16317367553711
2014-12-19,9.241324424743652
2014-12-22,9.387856483459473
2014-12-23,9.065485000610352
2014-12-24,9.15340518951416
2014-12-25,9.11432933807373
2014-12-26,9.143634796142578
2014-12-29,9.11432933807373
2014-12-30,9.378087997436523
2014-12-31,9.407395362854004
2015-01-01,9.407395362854004
2015-01-02,9.495314598083496
2015-01-05,9.964219093322754
2015-01-06,9.964219093322754
2015-01-07,9.817686080932617
2015-01-08,9.866530418395996
2015-01-09,9.729766845703125
2015-01-12,9.680922508239746
2015-01-13,9.641846656799316
2015-01-14,9.48554515838623
2015-01-15,9.11432933807373
2015-01-16,9.085022926330566
2015-01-19,8.79195785522461
2015-01-20,9.426932334899902
2015-01-21,9.231555938720703
2015-01-22,9.299938201904297
2015-01-23,9.143634796142578
2015-01-26,9.48554515838623
2015-01-27,9.358550071716309
2015-01-28,9.212018966674805
2015-01-29,9.2706298828125
2015-01-30,9.16317367553711
2015-02-02,9.036178588867188
2015-02-03,8.684500694274902
2015-02-04,8.78218936920166
2015-02-05,8.79195785522461
2015-02-06,8.55750560760498
2015-02-09,8.51842975616455
2015-02-10,8.733344078063965
2015-02-11,8.772418975830078
2015-02-12,9.065485000610352
2015-02-13,8.889646530151367
2015-02-16,9.085022926330566
2015-02-17,9.055716514587402
2015-02-18,9.11432933807373
2015-02-19,9.2706298828125
2015-02-20,9.036178588867188
2015-02-23,9.231555938720703
2015-02-24,9.387856483459473
2015-02-25,9.085022926330566
2015-02-26,8.79195785522461
2015-02-27,8.840802192687988
2015-03-02,8.811495780944824
2015-03-03,8.74311351776123
2015-03-04,8.459816932678223
2015-03-05,8.352360725402832
2015-03-06,8.264439582824707
2015-03-09,8.323053359985352
2015-03-10,8.059294700622559
2015-03-11,8.156983375549316
2015-03-12,8.176520347595215
2015-03-13,7.942068576812744
2015-03-16,8.22536563873291
2015-03-17,8.498891830444336
2015-03-18,8.430510520935059
2015-03-19,8.674732208251953
2015-03-20,8.733344078063965
2015-03-23,8.801726341247559
2015-03-24,8.528199195861816
2015-03-25,8.508661270141602
2015-03-26,8.274209022521973
2015-03-27,8.430510520935059
2015-03-30,8.694268226623535
2015-03-31,8.694268226623535
2015-04-01,8.625886917114258
2015-04-02,8.723576545715332
2015-04-03,8.909184455871582
2015-04-06,8.79195785522461
2015-04-07,8.625886917114258
2015-04-08,8.831032752990723
2015-04-09,8.889646530151367
2015-04-10,8.772418975830078
2015-04-13,8.850571632385254
2015-04-14,8.821263313293457
2015-04-15,8.59658145904541
2015-04-16,8.684500694274902
2015-04-17,8.674732208251953
2015-04-20,8.79195785522461
2015-04-21,9.006872177124023
2015-04-22,8.948258399963379
2015-04-23,8.948258399963379
2015-04-24,9.065485000610352
2015-04-27,9.15340518951416
2015-04-28,9.026410102844238
2015-04-29,9.045948028564453
2015-04-30,8.674732208251953
2015-05-01,8.674732208251953
2015-05-04,8.850571632385254
2015-05-05,8.733344078063965
2015-05-06,8.537967681884766
2015-05-07,8.674732208251953
2015-05-08,8.762651443481445
2015-05-11,8.918952941894531
2015-05-12,9.16317367553711
2015-05-13,9.231555938720703
2015-05-14,9.34878158569336
2015-05-15,9.446470260620117
2015-05-18,9.573464393615723
2015-05-19,9.573464393615723
2015-05-20,9.378087997436523
2015-05-21,9.045948028564453
2015-05-22,9.104560852050781
2015-05-25,9.006872177124023
2015-05-26,8.997103691101074
2015-05-27,9.16317367553711
2015-05-28,9.104560852050781
2015-05-29,8.811495780944824
2015-06-01,8.567275047302246
2015-06-02,8.664962768554688
2015-06-03,8.831032752990723
2015-06-04,8.860339164733887
2015-06-05,8.79195785522461
2015-06-08,8.22536563873291
2015-06-09,8.205826759338379
2015-06-10,8.410972595214844
2015-06-11,8.547737121582031
2015-06-12,8.547737121582031
2015-06-15,8.38166618347168
2015-06-16,8.51842975616455
2015-06-17,8.645424842834473
2015-06-18,8.74311351776123
2015-06-19,8.831032752990723
2015-06-22,8.879877090454102
2015-06-23,8.74311351776123
2015-06-24,8.8994140625
2015-06-25,8.948258399963379
2015-06-26,8.879877090454102
2015-06-29,8.635656356811523
2015-06-30,8.59658145904541
2015-07-01,8.684500694274902
2015-07-02,8.78218936920166
2015-07-03,8.60634994506836
2015-07-06,8.93848991394043
2015-07-07,8.96779727935791
2015-07-08,8.811495780944824
2015-07-09,9.0752534866333
2015-07-10,9.0752534866333
2015-07-13,9.16317367553711
2015-07-14,9.0752534866333
2015-07-15,9.026410102844238
2015-07-16,8.96779727935791
2015-07-17,8.96779727935791
2015-07-20,8.850571632385254
2015-07-21,8.997103691101074
2015-07-22,9.045948028564453
2015-07-23,8.616118431091309
2015-07-24,8.645424842834473
2015-07-27,8.430510520935059
2015-07-28,8.733344078063965
2015-07-29,8.655194282531738
2015-07-30,8.625886917114258
2015-07-31,8.821263313293457
2015-08-03,8.674732208251953
2015-08-04,8.79195785522461
2015-08-05,8.694268226623535
2015-08-06,8.889646530151367
2015-08-07,8.879877090454102
2015-08-10,8.625886917114258
2015-08-11,8.93848991394043
2015-08-12,8.831032752990723
2015-08-13,8.7040376663208
2015-08-14,8.870108604431152
2015-08-17,8.850571632385254
2015-08-18,8.547737121582031
2015-08-19,8.18628978729248
2015-08-20,8.254671096801758
2015-08-21,8.020218849182129
2015-08-24,7.590390205383301
2015-08-25,7.873686790466309
2015-08-26,7.922530651092529
2015-08-27,7.922530651092529
2015-08-28,7.775998115539551
2015-08-31,7.863918304443359
2015-09-01,7.590390205383301
2015-09-02,7.590390205383301
2015-09-03,7.541545391082764
2015-09-04,7.580621242523193
2015-09-07,7.6685404777526855
2015-09-08,7.863918304443359
2015-09-09,7.766228675842285
2015-09-10,7.746691703796387
2015-09-11,7.580621242523193
2015-09-14,7.756460189819336
2015-09-15,7.863918304443359
2015-09-16,7.91276216506958
2015-09-17,7.981143951416016
2015-09-18,8.029988288879395
2015-09-21,8.078832626342773
2015-09-22,8.020218849182129
2015-09-23,7.922530651092529
2015-09-24,7.922530651092529
2015-09-25,7.922530651092529
2015-09-28,7.746691703796387
2015-09-29,7.82484245300293
2015-09-30,7.7857666015625
2015-10-01,7.815073490142822
2015-10-02,7.893224239349365
2015-10-05,8.117908477783203
2015-10-06,8.23513412475586
2015-10-07,8.283977508544922
2015-10-08,8.342591285705566
2015-10-09,8.303515434265137
2015-10-12,8.371896743774414
2015-10-13,8.22536563873291
2015-10-14,8.391434669494629
2015-10-15,8.3328218460083
2015-10-16,8.205826759338379
2015-10-19,8.283977508544922
2015-10-20,8.469586372375488
2015-10-21,8.323053359985352
2015-10-22,8.3328218460083
2015-10-23,8.313284873962402
2015-10-26,8.215595245361328
2015-10-27,8.108139038085938
2015-10-28,8.108139038085938
2015-10-29,8.108139038085938
2015-10-30,8.410972595214844
2015-11-02,8.987334251403809
2015-11-03,8.860339164733887
2015-11-04,8.987334251403809
2015-11-05,9.055716514587402
2015-11-06,8.987334251403809
2015-11-09,8.948258399963379
2015-11-10,8.879877090454102
2015-11-11,8.958027839660645
2015-11-12,9.065485000610352
2015-11-13,9.006872177124023
2015-11-16,8.772418975830078
2015-11-17,8.723576545715332
2015-11-18,8.508661270141602
2015-11-19,8.55750560760498
2015-11-20,8.55750560760498
2015-11-23,8.3328218460083
2015-11-24,7.736922740936279
2015-11-25,7.766228675842285
2015-11-26,7.551314353942871
2015-11-27,7.649003028869629
2015-11-30,7.4829325675964355
2015-12-01,7.512239456176758
2015-12-02,7.717385292053223
2015-12-03,7.522008419036865
2015-12-04,7.424319744110107
2015-12-07,7.4536261558532715
2015-12-08,7.2973246574401855
2015-12-09,7.463395118713379
2015-12-10,7.0824103355407715
2015-12-11,6.720963478088379
2015-12-14,6.642812728881836
2015-12-15,7.062872886657715
2015-12-16,7.101947784423828
2015-12-17,7.1605610847473145
2015-12-18,7.062872886657715
2015-12-21,7.316862106323242
2015-12-22,7.2680182456970215
2015-12-23,7.307094097137451
2015-12-24,7.248480796813965
2015-12-25,7.22894287109375
2015-12-28,7.355937957763672
2015-12-29,7.316862106323242
2015-12-30,7.209404945373535
2015-12-31,7.219173908233643
2016-01-01,7.219173908233643
2016-01-04,6.9749531745910645
2016-01-05,7.072641372680664
2016-01-06,7.0433349609375
2016-01-07,7.150792598724365
2016-01-08,7.053103446960449
2016-01-11,7.121485710144043
2016-01-12,7.101947784423828
2016-01-13,7.170330047607422
2016-01-14,7.033565998077393
2016-01-15,6.935877799987793
2016-01-18,6.994490623474121
2016-01-19,7.062872886657715
2016-01-20,6.887033462524414
2016-01-21,6.896801948547363
2016-01-22,6.896801948547363
2016-01-25,6.95541524887085
2016-01-26,7.121485710144043
2016-01-27,7.1117167472839355
2016-01-28,7.062872886657715
2016-01-29,7.1410231590271
2016-02-01,7.121485710144043
2016-02-02,7.053103446960449
2016-02-03,7.053103446960449
2016-02-04,7.121485710144043
2016-02-05,7.062872886657715
2016-02-08,6.730731964111328
2016-02-09,6.672118663787842
2016-02-10,6.720963478088379
2016-02-11,6.6330437660217285
2016-02-12,6.506048679351807
2016-02-15,6.408360481262207
2016-02-16,6.466973304748535
2016-02-17,6.672118663787842
2016-02-18,6.769806861877441
2016-02-19,6.691656589508057
2016-02-22,6.9261088371276855
2016-02-23,6.994490623474121
2016-02-24,6.779576301574707
2016-02-25,6.935877799987793
2016-02-26,6.965184688568115
2016-02-29,7.150792598724365
2016-03-01,7.277787208557129
2016-03-02,7.2973246574401855
2016-03-03,7.248480796813965
2016-03-04,7.4536261558532715
2016-03-07,7.434088706970215
2016-03-08,7.395013332366943
2016-03-09,7.512239456176758
2016-03-10,7.424319744110107
2016-03-11,7.609927654266357
2016-03-14,7.727153778076172
2016-03-15,7.4829325675964355
2016-03-16,7.570852279663086
2016-03-17,7.658771991729736
2016-03-18,7.727153778076172
2016-03-21,7.775998115539551
2016-03-22,7.404782295227051
2016-03-23,7.336400508880615
2016-03-24,7.434088706970215
2016-03-25,7.4536261558532715
2016-03-28,7.443857192993164
2016-03-29,7.4536261558532715
2016-03-30,7.590390205383301
2016-03-31,7.609927654266357
2016-04-01,7.541545391082764
2016-04-04,7.658771991729736
2016-04-05,7.629465579986572
2016-04-06,7.443857192993164
2016-04-07,7.3461689949035645
2016-04-08,7.375475883483887
2016-04-11,7.541545391082764
2016-04-12,7.4536261558532715
2016-04-13,7.5610833168029785
2016-04-14,7.531777381896973
2016-04-15,7.395013332366943
2016-04-18,7.385244369506836
2016-04-19,7.32663106918335
2016-04-20,6.828420162200928
2016-04-21,6.750269889831543
2016-04-22,6.877264499664307
2016-04-25,6.769806861877441
2016-04-26,6.808882713317871
2016-04-27,6.85772705078125
2016-04-28,6.828420162200928
2016-04-29,6.7405009269714355
2016-05-02,6.681887626647949
2016-05-03,6.457204341888428
2016-05-04,6.545124053955078
2016-05-05,6.496279716491699
2016-05-06,6.496279716491699
2016-05-09,6.564661502838135
2016-05-10,6.496279716491699
2016-05-11,6.466973304748535
2016-05-12,6.26182746887207
2016-05-13,6.066451072692871
2016-05-16,5.988300323486328
2016-05-17,6.095757484436035
2016-05-18,5.968762397766113
2016-05-19,5.968762397766113
2016-05-20,5.9003801345825195
2016-05-23,6.007837772369385
2016-05-24,6.115294933319092
2016-05-25,6.085988521575928
2016-05-26,6.066451072692871
2016-05-27,6.027375221252441
2016-05-30,6.183676719665527
2016-05-31,6.07621955871582
2016-06-01,5.988300323486328
2016-06-02,5.978531360626221
2016-06-03,6.07621955871582
2016-06-06,6.07621955871582
2016-06-07,5.958993434906006
2016-06-08,5.949224948883057
2016-06-09,5.919918060302734
2016-06-10,5.763617038726807
2016-06-13,5.636621952056885
2016-06-14,5.7147722244262695
2016-06-15,5.6854658126831055
2016-06-16,5.6073150634765625
2016-06-17,5.587777137756348
2016-06-20,5.636621952056885
2016-06-21,5.783154010772705
2016-06-22,5.675696849822998
2016-06-23,5.695234775543213
2016-06-24,5.538933753967285
2016-06-27,5.753848075866699
2016-06-28,5.831998348236084
2016-06-29,5.675696849822998
2016-06-30,5.587777137756348
2016-07-01,5.597546100616455
2016-07-04,5.597546100616455
2016-07-05,5.597546100616455
2016-07-06,5.597546100616455
2016-07-07,5.597546100616455
2016-07-08,5.490088939666748
2016-07-11,5.675696849822998
2016-07-12,5.7929229736328125
2016-07-13,5.861305236816406
2016-07-14,5.89061164855957
2016-07-15,5.822229862213135
2016-07-18,5.089566707611084
2016-07-19,5.001646995544434
2016-07-20,4.933265209197998
2016-07-21,4.757425785064697
2016-07-22,4.83557653427124
2016-07-25,5.030953407287598
2016-07-26,4.962571620941162
2016-07-27,5.030953407287598
2016-07-28,5.030953407287598
2016-07-29,5.0504913330078125
2016-08-01,5.099335193634033
2016-08-02,5.079797744750977
2016-08-03,4.982109546661377
2016-08-04,5.030953407287598
2016-08-05,5.030953407287598
2016-08-08,5.33378791809082
2016-08-09,5.597546100616455
2016-08-10,5.480320453643799
2016-08-11,5.578008651733398
2016-08-12,5.490088939666748
2016-08-15,5.460782527923584
2016-08-16,5.197024345397949
2016-08-17,5.2360992431640625
2016-08-18,5.197024345397949
2016-08-19,5.284943103790283
2016-08-22,5.1579484939575195
2016-08-23,5.138411045074463
2016-08-24,5.02118444442749
2016-08-25,5.011415958404541
2016-08-26,5.030953407287598
2016-08-29,5.040722370147705
2016-08-30,5.040722370147705
2016-08-31,5.040722370147705
2016-09-01,5.030953407287598
2016-09-02,5.060259819030762
2016-09-05,5.128641605377197
2016-09-06,5.060259819030762
2016-09-07,5.02118444442749
2016-09-08,5.0504913330078125
2016-09-09,5.1579484939575195
2016-09-12,5.1579484939575195
2016-09-13,5.1579484939575195
2016-09-14,5.1579484939575195
2016-09-15,5.1579484939575195
2016-09-16,5.011415958404541
2016-09-19,5.0504913330078125
2016-09-20,5.060259819030762
2016-09-21,5.079797744750977
2016-09-22,5.197024345397949
2016-09-23,5.216561794281006
2016-09-26,5.001646995544434
2016-09-27,5.011415958404541
2016-09-28,5.040722370147705
2016-09-29,5.040722370147705
2016-09-30,5.02118444442749
2016-10-03,5.030953407287598
2016-10-04,5.02118444442749
2016-10-05,5.226330280303955
2016-10-06,5.187254905700684
2016-10-07,5.148179531097412
2016-10-10,5.206792831420898
2016-10-11,5.2360992431640625
2016-10-12,5.3142499923706055
2016-10-13,5.304481029510498
2016-10-14,5.294712543487549
2016-10-17,5.382632255554199
2016-10-18,5.421707630157471
2016-10-19,5.460782527923584
2016-10-20,5.509626865386963
2016-10-21,5.451013565063477
2016-10-24,5.578008651733398
2016-10-25,5.490088939666748
2016-10-26,5.460782527923584
2016-10-27,5.382632255554199
2016-10-28,5.343555927276611
2016-10-31,5.3142499923706055
2016-11-01,5.245867729187012
2016-11-02,5.275174617767334
2016-11-03,5.216561794281006
2016-11-04,4.962571620941162
2016-11-07,5.177486419677734
2016-11-08,5.1579484939575195
2016-11-09,5.226330280303955
2016-11-10,5.128641605377197
2016-11-11,5.099335193634033
2016-11-14,5.060259819030762
2016-11-15,5.109104633331299
2016-11-16,5.0504913330078125
2016-11-17,5.02118444442749
2016-11-18,5.040722370147705
2016-11-21,5.138411045074463
2016-11-22,5.099335193634033
2016-11-23,5.001646995544434
2016-11-24,4.903958320617676
2016-11-25,4.923496246337891
2016-11-28,4.923496246337891
2016-11-29,4.845345497131348
2016-11-30,4.698812961578369
2016-12-01,4.522974014282227
2016-12-02,4.679275035858154
2016-12-05,4.601124286651611
2016-12-06,4.718350410461426
2016-12-07,4.757425785064697
2016-12-08,4.728119373321533
2016-12-09,4.669507026672363
2016-12-12,4.659737586975098
2016-12-13,4.698812961578369
2016-12-14,4.689043998718262
2016-12-15,4.845345497131348
2016-12-16,4.825808048248291
2016-12-19,4.894190311431885
2016-12-20,4.943033695220947
2016-12-21,4.933265209197998
2016-12-22,4.874651908874512
2016-12-23,4.825808048248291
2016-12-26,4.855114459991455
2016-12-27,4.83557653427124
2016-12-28,4.923496246337891
2016-12-29,4.913727283477783
2016-12-30,4.894190311431885
2017-01-02,4.855114459991455
2017-01-03,4.767195224761963
2017-01-04,4.708581924438477
2017-01-05,4.845345497131348
2017-01-06,4.825808048248291
2017-01-09,4.767195224761963
2017-01-10,4.718350410461426
2017-01-11,4.708581924438477
2017-01-12,4.855114459991455
2017-01-13,4.894190311431885
2017-01-16,4.982109546661377
2017-01-17,5.0504913330078125
2017-01-18,5.099335193634033
2017-01-19,5.030953407287598
2017-01-20,5.070028781890869
2017-01-23,5.079797744750977
2017-01-24,5.372862815856934
2017-01-25,5.2360992431640625
2017-01-26,5.343555927276611
2017-01-27,5.226330280303955
2017-01-30,5.470551013946533
2017-01-31,5.411938667297363
2017-02-01,5.51939582824707
2017-02-02,5.548702239990234
2017-02-03,5.548702239990234
2017-02-06,5.470551013946533
2017-02-07,5.43147611618042
2017-02-08,5.61708402633667
2017-02-09,5.61708402633667
2017-02-10,5.451013565063477
2017-02-13,5.587777137756348
2017-02-14,5.6073150634765625
2017-02-15,5.509626865386963
2017-02-16,5.548702239990234
2017-02-17,5.578008651733398
2017-02-20,5.587777137756348
2017-02-21,5.587777137756348
2017-02-22,5.578008651733398
2017-02-23,5.6073150634765625
2017-02-24,5.51939582824707
2017-02-27,5.411938667297363
2017-02-28,5.33378791809082
2017-03-01,5.548702239990234
2017-03-02,5.578008651733398
2017-03-03,5.568239688873291
2017-03-06,5.568239688873291
2017-03-07,5.5291643142700195
2017-03-08,5.441245079040527
2017-03-09,5.382632255554199
2017-03-10,5.480320453643799
2017-03-13,5.51939582824707
2017-03-14,5.675696849822998
2017-03-15,5.724541664123535
2017-03-16,5.783154010772705
2017-03-17,5.753848075866699
2017-03-20,5.773385524749756
2017-03-21,5.6073150634765625
2017-03-22,5.372862815856934
2017-03-23,5.363093852996826
2017-03-24,5.402169704437256
2017-03-27,5.411938667297363
2017-03-28,5.421707630157471
2017-03-29,5.33378791809082
2017-03-30,5.343555927276611
2017-03-31,5.343555927276611
2017-04-03,5.275174617767334
2017-04-04,5.372862815856934
2017-04-05,5.353325366973877
2017-04-06,5.324018955230713
2017-04-07,5.304481029510498
2017-04-10,5.460782527923584
2017-04-11,5.421707630157471
2017-04-12,5.43147611618042
2017-04-13,5.324018955230713
2017-04-14,5.353325366973877
2017-04-17,5.402169704437256
2017-04-18,5.421707630157471
2017-04-19,5.382632255554199
2017-04-20,5.460782527923584
2017-04-21,5.538933753967285
2017-04-24,5.783154010772705
2017-04-25,5.783154010772705
2017-04-26,5.958993434906006
2017-04-27,5.919918060302734
2017-04-28,5.919918060302734
2017-05-01,5.919918060302734
2017-05-02,5.929687023162842
2017-05-03,5.968762397766113
2017-05-04,5.998068332672119
2017-05-05,5.988300323486328
2017-05-08,6.281365394592285
2017-05-09,6.291134357452393
2017-05-10,6.496279716491699
2017-05-11,6.349747180938721
2017-05-12,6.349747180938721
2017-05-15,6.506048679351807
2017-05-16,6.564661502838135
2017-05-17,6.613505840301514
2017-05-18,6.535355567932129
2017-05-19,6.535355567932129
2017-05-22,6.691656589508057
2017-05-23,6.916339874267578
2017-05-24,6.9749531745910645
2017-05-25,7.121485710144043
2017-05-26,7.1117167472839355
2017-05-29,7.1410231590271
2017-05-30,7.072641372680664
2017-05-31,7.072641372680664
2017-06-01,6.984722137451172
2017-06-02,7.101947784423828
2017-06-05,7.248480796813965
2017-06-06,7.316862106323242
2017-06-07,7.248480796813965
2017-06-08,7.1605610847473145
2017-06-09,7.219173908233643
2017-06-12,7.209404945373535
2017-06-13,7.1410231590271
2017-06-14,7.2680182456970215
2017-06-15,7.189867973327637
2017-06-16,7.101947784423828
2017-06-19,7.277787208557129
2017-06-20,7.238711357116699
2017-06-21,7.277787208557129
2017-06-22,7.424319744110107
2017-06-23,7.590390205383301
2017-06-26,7.590390205383301
2017-06-27,7.590390205383301
2017-06-28,7.805304527282715
2017-06-29,7.629465579986572
2017-06-30,7.863918304443359
2017-07-03,7.873686790466309
2017-07-04,8.156983375549316
2017-07-05,8.039756774902344
2017-07-06,8.117908477783203
2017-07-07,8.18628978729248
2017-07-10,8.469586372375488
2017-07-11,8.42074203491211
2017-07-12,8.401204109191895
2017-07-13,8.55750560760498
2017-07-14,8.625886917114258
2017-07-17,8.733344078063965
2017-07-18,8.655194282531738
2017-07-19,8.75288200378418
2017-07-20,8.537967681884766
2017-07-21,8.635656356811523
